ESTABLECIMIENTO,PROVINCIA,MUNICIPIO,TITULAR,DIRECCIÓN,DEPARTAMENTO DE SALUD,ZONA ZBS,ZONA FARMACÉUTICA
A-62-F,ALICANTE,Alacant / Alicante,JOSE MARIA PAEZ CLAVERO,"Carrer de Prudencio de la Vi?a, 9, 03007",19,3,21
A-630-F,ALICANTE,Alacant / Alicante,FRANCISCO FERNANDEZ BELTRAN,"Avinguda de Doctor Rico, 7, 03005",19,4,21
A-64-F,ALICANTE,Alacant / Alicante,PILAR GALAN VAZQUEZ,"GTA Deportista Javier Cabanas, 9, 03540",17,5,21
A-657-F,ALICANTE,Alacant / Alicante,MATIAS MENDEZ HERNANDEZ,"Carrer de Dr. Jose Luis de la Vega, 2, 03012",17,3,21
A-660-F,ALICANTE,Alacant / Alicante,"MARINA JOVER MARTINEZ, DANIEL JOVER MARTINEZ","Avinguda de Costa Blanca, 110, 03540",17,5,21
A-67-F,ALICANTE,Alacant / Alicante,"MERCEDES RUIZ DE LA CUESTA JUSTE, MARIA DEL DULCE NOMBRE ESTAÑ YAGO","Carrer de Pintor Gisbert, 50, 03005",19,4,21
A-680-F,ALICANTE,Alacant / Alicante,MARIA JOSE GOMEZ GUTIERREZ,"Avinguda de DE LA CONDOMINA, 45, 03016",17,5,21
A-686-F,ALICANTE,Alacant / Alicante,DOLORES ROSA COMPAÑ BARCO,"Carretera de Alcoraya, 88, 03699",19,10,21
A-76-F,ALICANTE,Alacant / Alicante,DOLORES GALIPIENSO POVEDA,"Carrer de ELOY ARENAS, 46, 03006",19,3,21
A-81-F,ALICANTE,Alacant / Alicante,"IGNACIO MATAIX DIAZ, CONCEPCION DIAZ LALIGA","Carrer de Antonio Maura, 22, 03013",17,3,21
A-86-F,ALICANTE,Alacant / Alicante,ISABEL JORNET GARCIA,"Avinguda de JIJONA, 44, 03012",19,1,21
A-87-F,ALICANTE,Alacant / Alicante,MARIA CONSOLACION CORTES SEGUI,"Carrer de Medico Vicente Reyes, 12, 03015",17,3,21
A-88-F,ALICANTE,Alacant / Alicante,JOSE LUIS GIMENO JOVER,"PLAZA Oran, 4, 03014",19,6,21
A-90-F,ALICANTE,Alacant / Alicante,SOLEDAD MARTINEZ LILLO,"Avinguda de Alfonso el Sabio, 34, 03004",17,1,21
A-91-F,ALICANTE,Alacant / Alicante,PASCUAL PEDRO MOLINA FERRI,"Carrer de Maestro Caballero, 1, 03004",19,1,21
A-92-F,ALICANTE,Alacant / Alicante,"CARMEN CANALES MIRA, JOSE MARIA SANZ CANALES","Carrer de Calderon de la Barca, 29, 03004",17,2,21
A-99-F,ALICANTE,Alacant / Alicante,Mª DOLORES PEREZ CARRION,"Carrer de Hermanos Soto Chapuli, 2, 03010",19,1,21
A-9-F,ALICANTE,Alacant / Alicante,JOSE MANUEL MIQUEL FERNANDEZ,"Carrer de San Carlos, 131, 03013",17,3,21
A-138-F,ALICANTE,Almoradí,ABEL JESUS MORENO SELMA,"Carrer de Mayor, 75, 03160",21,2,36
A-140-F,ALICANTE,Almoradí,ALICIA MARTINEZ REINA,"PLAZA De la Constitucion, 11, 03160",21,2,36
A-254-F,ALICANTE,Almoradí,JUAN PASCUAL VALDES BIRLANGA,"Carrer de Mayor, 29, 03160",21,2,36
A-498-F,ALICANTE,Almoradí,ALFONSO CARMELO SORIANO CANO,"Carrer de Nuestra SeÃ±ora de Monserrate, 34, 03160",21,2,36
A-733-F,ALICANTE,Almoradí,JOSE LUIS MARTINEZ-LOZANO MARTINEZ,"Carrer de Canalejas, 13, 03160",21,2,36
A-810-F,ALICANTE,Almoradí,MIRIAM CLEMENTE PEREZ,"Avinguda de Doctor MaraÃ±on, 14, 03160",21,2,36
A-838-F,ALICANTE,Almoradí,ALICIA PERIS LEON,"Carrer de Cristobal Colon, , 03160",21,2,36
A-650-F,ALICANTE,Almudaina,RAFAEL FRANCISCO PEREZ PEREZ,"Carrer de San Bertomeu, 23, 03016",15,9,15
A-543-F,ALICANTE,l'Alqueria d'Asnar,MIREIA GARCIA  SAN FELIX,"Avinguda de Pais Valencia, 16, 03829",15,9,15
A-139-F,ALICANTE,Altea,MATIAS GUILLEN RIERA,"Carrer de Sequia (la), 17, 03590",16,2,16
A-256-F,ALICANTE,Altea,"ANA BERENGUER LERMA, ANGELES LERMA PEREZ","Carrer de Costera Pont del Montcau, 1, 03590",16,2,16
A-325-F,ALICANTE,Altea,DIEGO SOLER DIAZ,"AYUNTAMIENTO, 22, 03590",16,2,16
A-494-F,ALICANTE,Altea,JUAN B. GALIANA FERRANDO,"Carrer de Sant Pere, 36, 03590",16,2,16
A-495-F,ALICANTE,Altea,LEANDRA CHORRO SALVA,"Carrer de Carretera Callosa, 67, 03599",16,2,16
A-574-F,ALICANTE,Altea,FRANCISCA PEREZ ALBIÑANA,"Carrer de Beniarda, 2, 03590",16,2,16
A-654-F,ALICANTE,Altea,MAGDALENA LLORET GORGOLL,". Partida Cap-Negret, 18, 03590",16,2,16
A-822-F,ALICANTE,Altea,VICENTE VICENT LOPEZ,"Avinguda de Comunitat Valenciana, 6, 03590",16,2,16
A-114-F,ALICANTE,Aspe,Mª JOSE LOPEZ LLORET,"Carrer de San Jose, 42, 03680",24,1,26
A-188-F,ALICANTE,Aspe,JAVIER SANTIAS SAMPERIO,"Avinguda de Constitucion, 4, 03680",24,1,26
A-19-F,ALICANTE,Aspe,CARMEN BORDALLO OREJA,"PQUE Doctor Calatayud, 12, 03680",24,1,26
A-402-F,ALICANTE,Aspe,JAVIER DIEZ CANICIO,"Carrer de Jaime i el Conquistador, 33, 03680",24,1,26
A-427-F,ALICANTE,Aspe,ADOLFO OTERO COVES,"Carrer de IsaaCarrer de Albeniz, 2, 03680",24,1,26
A-50-F,ALICANTE,Aspe,JAVIER CREMADES ALCARAZ,"Carrer de Teodoro Alenda, 24, 03680",24,1,26
A-823-F,ALICANTE,Aspe,JULIO PIERA BALAGUER,"Avinguda de Padre Ismael, 58, 03680",24,1,26
A-523-F,ALICANTE,l'Atzúbia,MARIA ROSA PEIRO CABRERA,"Carrer de Torres OrduÃ±a, 58, 03786",13,9,7
A-530-F,ALICANTE,Balones,JULIO JIMENEZ VALERA,"RUZAFA, EDF.AMPLIACarrer de H.LUNA.L-2, , 03501",15,5,14
A-179-F,ALICANTE,Banyeres de Mariola,ENRIQUE GARCIA CARRION,"Avinguda de Portugal, 4, 03502",15,4,10
A-189-F,ALICANTE,Banyeres de Mariola,MARIA AMIGO AVELLAN,"Avinguda de NICARAGUA, 15, 03502",15,4,10
A-622-F,ALICANTE,Benasau,MIGUEL SALVADOR RIPOLL LLOBELL,"Avinguda de Valencia, 4, 03503",15,5,14
A-168-F,ALICANTE,Beneixama,JUAN EGEA SOLER,"Avinguda de REY JAIME I, 1, 03502",18,2,27
A-72-F,ALICANTE,Benejúzar,DOMINGO GONZALEZ RUIZ,"Avinguda de DE EUROPA, 6, 03503",21,3,37
A-820-F,ALICANTE,Benejúzar,ALICIA CAMPOS GIL,"Avinguda de Estocolmo, 2, 03503",21,3,37
A-293-F,ALICANTE,Benferri,PURIFICACION NAVARRO GOMEZ-PARDO,"Carrer de Santander, 18, 03502",21,6,41
A-156-F,ALICANTE,Beniarbeig,VICENTE J. MIRALLES VIVES,"Carrer de Ibiza, 6, 03503",13,6,3
A-618-F,ALICANTE,Beniardá,CARMEN RODRIGUEZ RUIZ,"VIA Emilio OrtuÃ±o, 21, 03501",16,5,18
A-149-F,ALICANTE,Beniarrés,FRANCISCO JOSE MARTINEZ LLAMAS,"Avinguda de Vila Joiosa, 19, 03502",15,9,15
A-507-F,ALICANTE,Benidoleig,MARIANA SALVA RUIZ,"Carrer de DINAMARCA ED. SARG VELL, , 03502",13,6,6
A-173-F,ALICANTE,Benidorm,JORGE MARTINEZ DE LA CAMARA SALMERON,"Avinguda de Finlandia, 2, 03502",16,3,17
A-268-F,ALICANTE,Benidorm,"FULGENCIO LUZ RUIZ, MATIAS RAFAEL LUZ RUIZ","Carrer de Esperanto, 10, 03503",16,3,17
A-300-F,ALICANTE,Benidorm,"SONIA ORTIZ O&apos;CONNOR, ALEJANDRA ORTIZ O&apos;CONNOR","MONTERA, E.MARINA CANALS L-6, , 03502",16,3,17
A-309-F,ALICANTE,Benidorm,ANGELA SALA VALLEJO,"Avinguda de Doctor Severo Ochoa, 5, 03503",16,3,17
A-319-F,ALICANTE,Benidorm,MARIA GRACIA MARTINEZ CARCEL,"DEL MEDITERRANEO (ED. COBLANCA NÂº 41), , 03503",16,4,17
A-361-F,ALICANTE,Benidorm,"PATRICIA CRESPO SORIA, JOSEFA SORIA BAYONA","Carrer de NORUEGA. EDIF. GEMELOS 8, S/N, 03502",16,4,17
A-365-F,ALICANTE,Benidorm,LIVIO MURIEL LOPEZ,"Carrer de Ibiza, 7, 03503",16,3,17
A-379-F,ALICANTE,Benidorm,ANA MARÍA CORDERO SERNA,"Carrer de Virgen de la Almudena, 34, 03502",16,3,17
A-392-F,ALICANTE,Benidorm,"LAURA CLIMENT PERIS, MARIA DOLORES PERIS PERIS","Avinguda de Europa, 27, 03503",16,3,17
A-394-F,ALICANTE,Benidorm,BLANCA LLACER OCHOA,"Avinguda de AIGUERA, 8, 03501",16,3,17
A-506-F,ALICANTE,Benidorm,Mª PILAR CRIADO FUSTER,"Avinguda de Mediterraneo, 56, 03503",16,4,17
A-567-F,ALICANTE,Benidorm,MARIA DEL PILAR PEREZ-LOBO GONZALEZ,"Avinguda de Armada EspaÃ±ola, 12, 03502",16,3,17
A-568-F,ALICANTE,Benidorm,"JOSE PASCUAL NAVARRO CAYUELAS, PAULA NAVARRO MORANTE","Carrer de Langreo, 4, 03502",16,3,17
A-571-F,ALICANTE,Benidorm,JAIME J. CARBONELL MARTINEZ,"Avinguda de Rei Jaume I, 9, 03501",16,4,17
A-572-F,ALICANTE,Benidorm,"Mª ELENA TOLEDANO IVORRA, ROSA RUIZ GALVEZ","Carrer de Abajo, 10, 03816",16,4,17
A-573-F,ALICANTE,Benidorm,ELISA LLORCA LLINARES,"Carrer de Forn, 6, 03517",16,3,17
A-584-F,ALICANTE,Benidorm,MERCEDES BOMANT GOMIS,"Carrer de Nou, 20, 03794",16,4,17
A-594-F,ALICANTE,Benidorm,PURIFICACION SANCHA ALBEROLA,"Avinguda de Federico Garcia Lorca, 21, 03178",16,4,17
A-601-F,ALICANTE,Benidorm,JOAQUIN MARIA AMAT HUMARAN,"Carrer de Jovellanos, 2, 03810",16,3,17
A-637-F,ALICANTE,Benidorm,JOSE ANTONIO MORCUENDE LANCHO,"Carrer de Darrere Cases, S/N, 03827",16,4,17
A-639-F,ALICANTE,Benidorm,MAGDALENA LUISA SUAREZ-POLA LERMA,"Carretera de Alcoi, 19, 03516",16,3,17
A-653-F,ALICANTE,Benidorm,CRISTINA BLAY PASCUAL,"Carrer de San Jaime, 15, 03827",16,3,17
A-658-F,ALICANTE,Benidorm,JOSE FERNANDO RUIZ MIJARES,"Carrer de Sant Josep, 2, 03812",16,3,17
A-668-F,ALICANTE,Benidorm,CARMEN LOPEZ-GASCO GARCIA,"Carrer de San Andres, 37, 03769",16,3,17
A-670-F,ALICANTE,Benidorm,NURIA MAURANDI BARBERA,"Carrer de Reverend Pare Melchor, 8, 03720",16,3,17
A-671-F,ALICANTE,Benidorm,"JUAN ANTONIO NICOLAS FERNANDEZ, ARACELI ZAPATA CONESA","Avinguda de DE LA MARINA, 36, 03720",16,3,17
A-672-F,ALICANTE,Benidorm,"REMEDIOS GALIANA GREGORI, FRANCISCO JOSE GALIANA GREGORI","Carrer de Benidoleig, 18, 03720",16,4,17
A-673-F,ALICANTE,Benidorm,JESUS GARCIA GARCIA,"Avinguda de Pais Valencia, 66, 03720",16,4,17
A-674-F,ALICANTE,Benidorm,VICENTE PEREZ ORTUÑO,"Carrer de Pare Andres Ivars, 1, 03720",16,3,17
A-675-F,ALICANTE,Benidorm,PEDRO JOSE ALEO CAPELO,"CAPELLETES, 3, 03726",16,4,17
A-683-F,ALICANTE,Benidorm,JORGE CRESPO SORIA,"Urbanització CUMBRES DEL SOL. PARCarrer de A.1, , 03726",16,3,17
A-684-F,ALICANTE,Benidorm,FERNANDO TRAMOYERES CELMA,"Carrer de San Cristobal, 9, 03410",16,3,17
A-690-F,ALICANTE,Benidorm,"JORGE MARTINEZ DE LA CAMARA FLUVIA, CARLOS MARTINEZ DE LA CAMARA FLUVIA","Carrer de Aureliano Diaz, 24, 03380",16,4,17
A-692-F,ALICANTE,Benidorm,ENRIQUE BATRES IGLESIAS,"Carrer de Goya, 7, 03380",16,3,17
A-693-F,ALICANTE,Benidorm,MANUEL A. RUIZ PINA,"Carrer de Purisima, 38, 03380",16,4,17
A-697-F,ALICANTE,Benidorm,IVAN QART FERNANDEZ,"Carrer de Font (la), 7, 03111",16,3,17
A-705-F,ALICANTE,Benidorm,ALMA MARIA MONLLOR TRELIS,"Carrer de Abajo, 13, 03360",16,3,17
A-714-F,ALICANTE,Benidorm,BLANCA OCHOA HIJONA,"Carrer de Medico Antonio Simon, ED.PARIS, 03360",16,3,17
A-723-F,ALICANTE,Benidorm,MARTA UCEDA RIERA,"PLAZA EspaÃ±a, 4, 03360",16,4,17
A-758-F,ALICANTE,Benidorm,MARIA DEL CARMEN REIG LOPEZ,"Carrer de Carlos Galiana, 11, 03360",16,3,17
A-775-F,ALICANTE,Benidorm,MARIA ELENA SAINZ GUTIERREZ,"Avinguda de Constitucion, 22, 03360",16,4,17
A-735-F,ALICANTE,Benifallim,YOLANDA RIQUELME PEREZ,"CARRERO BLANCO, ESQ R. FABIOLA, , 03360",15,5,14
A-737-F,ALICANTE,Benifato,EVA MARTA GALIANA DE LA VILLA,"PLAZA ESPAÃ‘A, 9, 03510",16,5,18
A-535-F,ALICANTE,Benigembla,Mª ELENA GARRIDO SALORT,"Carretera de Alcoi (dÂ´), 6, 03510",13,7,6
A-417-F,ALICANTE,Benijófar,"SALUD BUENO GARRIGA, BEATRIZ GEA MONERA","Carrer de Jaume Roig, 19, 03510",22,2,42
A-487-F,ALICANTE,Benilloba,DESAMPARADOS DOMINGO TORTAJADA,"Carrer de Conde de Altea, 32, 03710",15,5,14
A-736-F,ALICANTE,Benillup,JUAN MANUEL NUÑEZ-CACHO CANALES,"Carrer de Almendros, los, 15, 03710",15,9,15
A-517-F,ALICANTE,Benimantell,ALFONSO NUÑEZ-CACHO CANALES,"Carrer de NiÃ±a, la, 7, 03710",16,5,18
A-544-F,ALICANTE,Benimarfull,GRACIELA ANTONIA MANTUANO ,"Avinguda de Ifach, de, 10, 03710",15,9,15
A-836-F,ALICANTE,Benimassot,MANUEL OLIVERT AMADO,"Avinguda de Juan Carlos I, 12 Y 14, 03710",15,5,14
A-541-F,ALICANTE,Benimeli,MARIA DEL REBOLLET MARTINEZ MELIS,"Partida de Tosal, el, 2J, 03710",13,7,6
A-44-F,ALICANTE,Benissa,"ELENA DIAZ-HEREDERO LOZANO, MARTA DIAZ-HEREDERO LOZANO","Carrer de Benidorm, 12, 03710",13,1,1
A-603-F,ALICANTE,Benissa,JUAN CARLOS CASADO MARCOS DE LEON,"Carrer de Corbeta, 10, 03710",13,1,1
A-625-F,ALICANTE,Benissa,CARMEN VILLANUEVA ALBANELL,"Plaça de Marti Gadea, 2, 03812",13,1,1
A-831-F,ALICANTE,Benissa,ANDRES FEMENIA FONT,"Avinguda de DE LA CONSTITUCION, 11, 03450",13,1,1
A-89-F,ALICANTE,Benissa,JOSEFA MARTÍ FABREGAT,"Carrer de Creu (la), 17, 03450",13,1,1
A-216-F,ALICANTE,el Poble Nou de Benitatxell / Benitachell,JOSE PASCUAL TORRES FONTES,"Carrer de Mayor, 5, 03814",13,10,8
A-619-F,ALICANTE,el Poble Nou de Benitatxell / Benitachell,ALEJANDRO GIL GARCIA,"Carrer de Ramon y Cajal, 14, 03460",13,10,8
A-163-F,ALICANTE,Biar,"ANA ANDRES GONZALEZ, LUISA MARIA ESCRIVA FERNANDEZ","Carrer de Cayetano Durendez, 1, 03390",18,2,27
A-514-F,ALICANTE,Bigastro,ANTONIO MEDINA LORENZO,"Carrer de EspaÃ±a, 38, 03390",21,3,37
A-664-F,ALICANTE,Bigastro,INMACULADA SEVA IZQUIERDO,"PLAZA Constitucion (la), 13, 03316",21,3,37
A-78-F,ALICANTE,Bigastro,"JOSE JULIAN MARTINEZ FUENTES, MAGNOLIA JULIA GRAU GALVEZ","Avinguda de Vergel (de), 10, 03778",21,3,37
A-500-F,ALICANTE,Busot,DOLORES SUCH NOGEROLES,"Carrer de Sol, 3, 03517",17,8,24
A-129-F,ALICANTE,Callosa de Segura,"JOSE MANRESA GALIANA, MARIA ENRIQUE MANRESA GILABERT","Carrer de Sant Pere, 3, 03850",21,4,38
A-145-F,ALICANTE,Callosa de Segura,JOSE LUIS MATEO LOPEZ,"Carrer de RACONADA, 2, 03759",21,4,38
A-167-F,ALICANTE,Callosa de Segura,JOSE ANTONIO ÑIGUEZ PUJOL,"Carrer de ALAMEDA, 3, 03501",21,4,38
A-241-F,ALICANTE,Callosa de Segura,MARIA DOLORES MANRESA GILABERT,"Polígon de Carretera, 27, 03501",21,4,38
A-454-F,ALICANTE,Callosa de Segura,ROCIO CAYUELAS SANCHIS,"Carrer de Tomas Ortu?o, 71, 03501",21,4,38
A-641-F,ALICANTE,Callosa de Segura,LUIS ANDRES SORIANO BALLESTER,"Avinguda de ALCOY, 16, 03503",21,4,38
A-201-F,ALICANTE,Callosa d'en Sarrià,MARIA JESUS SAVALL PEREZ,"Avinguda de Vila Joiosa, 4, 03502",16,5,18
A-221-F,ALICANTE,Callosa d'en Sarrià,CESAR SALORT LLORCA,"Avinguda de Beniarda, 31, 03502",16,5,18
A-772-F,ALICANTE,Callosa d'en Sarrià,FRANCISCO PRECIOSO CANTOS,"Avinguda de Mediterraneo, 57, 03503",16,5,18
A-33-F,ALICANTE,Calp,RAFAEL CALATAYUD IVARS,"Avinguda de Almeria, 4, 03503",13,2,2
A-375-F,ALICANTE,Calp,ELENA SAVALL GOMEZ,"Carrer de Marques de Comillas, 22, 03501",13,2,2
A-470-F,ALICANTE,Calp,LETICIA MARIA CALATAYUD SANCHEZ,"Avinguda de Montecarlo, 11, 03503",13,2,2
A-525-F,ALICANTE,Calp,ANGEL SUCH PALACIOS,"Avinguda de ALFONSO PUCHADES, 14, 03501",13,2,2
A-566-F,ALICANTE,Calp,"ANTONI ALAGARDA LINARES, Mª PILAR GARCIA CERVERA","Avinguda de Mediterraneo, 3, 03503",13,2,2
A-606-F,ALICANTE,Calp,GLADYS ALVINA TORRES BELLIDO,"Avinguda de Juan Fuster Zaragoza, 1, 03503",13,2,2
A-665-F,ALICANTE,Calp,"CARLOS CASADO BUIGUES, MARIA DEL CARMEN BUIGUES FERRER","Avinguda de JAIME I. EDF.ROCA BLANCA, 38, 03500",13,2,2
A-724-F,ALICANTE,Calp,"EDUARDO FRANCO CALVO, ANA MARIA PERLES POQUET","Avinguda de LOS ALMENDROS, 17, 03501",13,2,2
A-763-F,ALICANTE,Calp,FRANCISCO JAVIER GARCIA MARTINEZ,"Avinguda de Rosa de los Vientos, 4, 03710",13,2,2
A-768-F,ALICANTE,Calp,PABLO VILLANUEVA GARCIA,"Avinguda de Europa, 6, 03710",13,2,2
A-10-F,ALICANTE,el Campello,"AMPARO RABASA DOLADO, PABLO  MATEU RABASA","Carrer de Sant Bartomeu, 63, 03560",17,6,22
A-16-F,ALICANTE,el Campello,JOSE IGNACIO COSIN OCHAITA,"URBANIZ. MISTRAL 7. BLOQ.A, 10, , 03560",17,6,22
A-38-F,ALICANTE,el Campello,Mª VICENTA CANO ARRIBI,"Carrer de Doctor Fleming, 18, 03560",17,6,22
A-476-F,ALICANTE,el Campello,ELENA PEREZ BELDA,"Carrer de Juan de la Cierva, 40, 03560",17,6,22
A-678-F,ALICANTE,el Campello,EDUARDO SUAREZ-BARCENA RAMIREZ,"Carrer de Sant Joan Bosco, 1, 03560",17,6,22
A-698-F,ALICANTE,el Campello,Mª JOSE MARTINEZ PARDO,"Avinguda de Germanies, 8, 03560",17,6,22
A-710-F,ALICANTE,el Campello,CARLOS CAMPS MIRALLES,"Carrer de Mare de Deu dels Desemparats, 4, 03560",17,6,22
A-759-F,ALICANTE,el Campello,"ROCIO MUÑOZ MONLLOR, JOSÉ MIGUEL MUÑOZ MOLTÓ","Carrer de Sant Bartomeu, 26, 03560",17,6,22
A-782-F,ALICANTE,el Campello,ANA MARIA ROSELLO BONO,"Avinguda de Generalitat, 4, 03560",17,6,22
A-788-F,ALICANTE,el Campello,VICENTA JOSE ALVAREZ CUBELLS,"Avinguda de Fabraquer, 38, 03560",17,6,22
A-793-F,ALICANTE,el Campello,LAURA POMARES MIRALLES,"Avinguda de Jaume i el Conqueridor, 150, 03560",17,6,22
A-536-F,ALICANTE,el Camp de Mirra / Campo de Mirra,LORENA SAEZ LOPEZ,"Carrer de Sant Bertomeu, 10, 03469",18,2,27
A-501-F,ALICANTE,Cañada,BLANCA CAMPS ARANDA,"Carrer de Pintor Sorolla, 23, 03409",18,2,27
A-208-F,ALICANTE,Castalla,EVA MARIA ALONSO PEREZ,"Carrer de Travessera dels Quatre Camins, 12, 03420",15,6,12
A-321-F,ALICANTE,Castalla,"CARIDAD CARRILLO NUÑEZ, ANA ISABEL CARRILLO NUÑEZ","Carrer de Convento, 18, 03420",15,6,12
A-741-F,ALICANTE,Castalla,CARMEN MARQUEZ ROMERO,"Avinguda de De la Constitucio, 71, 03420",15,6,12
A-844-F,ALICANTE,Castalla,FRANCISCA MIRALLES LOPEZ,"Avinguda de De Onil, 58, 03420",15,6,12
A-527-F,ALICANTE,Castalla,CLARA MAGDALENA VELAZQUEZ NICOLAS,"Carrer de Jose Antonio, 17, 03793",13,7,6
A-301-F,ALICANTE,el Castell de Guadalest,AMALIA CASTAÑO LOPEZ,"Carretera de CALLOSA ENSARRIA, 3, 03517",16,5,18
A-130-F,ALICANTE,Catral,MARÍA GABRIELA ASENSIO RIPOLL,"Carrer de San Juan, 2, 03158",21,5,39
A-633-F,ALICANTE,Catral,MERCEDES MARTINEZ-CANALES RAMIREZ,"Carrer de Purisima (la), 36, 03158",21,5,39
A-855-F,ALICANTE,Catral,JAVIER LLOPICO ALOS,"Carrer de Manuel Flores, 4, 03158",21,5,39
A-262-F,ALICANTE,Cocentaina,MARIA CRISTINA ALOS RIERA,"Avinguda de Passeig del Comtat, 40, 03820",15,7,14
A-275-F,ALICANTE,Cocentaina,LUCIA HERNANDEZ PASCUAL,"Avinguda de PAIS VALENCIANO, 76, 03820",15,7,14
A-6-F,ALICANTE,Cocentaina,JOSE LUIS ALOS RIERA,"PLAZA EL PLA, 10, 03820",15,7,14
A-732-F,ALICANTE,Cocentaina,BLAS FUSTER BONET,"Avinguda de DEL FERROCARRIL, 19, 03820",15,7,14
A-521-F,ALICANTE,Confrides,JOSE MANUEL ZARAGOZA MIGUEL,"Carrer de Alicante, 1, 03517",16,5,18
A-743-F,ALICANTE,Cox,ELISA TAVERNER CASELLES,"PLAZA Raset, 6, 03580",21,4,38
A-85-F,ALICANTE,Cox,MERCEDES PALOMA GIMENEZ ARTES,"Carrer de Lepanto, 34, 03350",21,4,38
A-113-F,ALICANTE,Crevillent,JOSEFA OLIVER CANDELA,"Avinguda de Carmen, 25, 03350",24,2,32
A-204-F,ALICANTE,Crevillent,JOAQUIN L. HERNANDEZ MEJIAS,"Carrer de Ribera, 18, 03330",24,2,32
A-220-F,ALICANTE,Crevillent,PEDRO RABADAN OLIVER,"Polígon de Arbrets (dels), 13, 03330",24,2,32
A-36-F,ALICANTE,Crevillent,TERESA MAS OLIVER,"Carrer de Sant Roc, 1, 03330",24,2,32
A-370-F,ALICANTE,Crevillent,"JAIME MUÑOZ MADRID, RICARDO MUÑOZ MADRID","PLAZA CHAPI, 2, 03330",24,2,32
A-504-F,ALICANTE,Crevillent,JUAN JOSÉ SANCHEZ MARTÍN,"Carrer de Rei en Jaume I, 9, 03330",24,2,32
A-751-F,ALICANTE,Crevillent,MIGUEL ANGEL SORRIBES VIDAL,"Carrer de CASTELLO, 5, 03330",24,2,32
A-752-F,ALICANTE,Crevillent,PRIMITIVO HERRERO COSIN,"Carrer de Santissima Trinitat, 90, 03330",24,2,32
A-812-F,ALICANTE,Crevillent,FRANCISCO JAVIER ESPINOS BONMATI,"Carrer de Cor de Jesus, 40, 03330",24,2,32
A-816-F,ALICANTE,Crevillent,SILVIA MARGARITA SOTO MASET,"Carrer de Ronda Sud, 3, 03330",24,2,32
A-310-F,ALICANTE,Daya Nueva,"JAVIER ZARAGOZA SANTAMARIA, MERITXELL ZARAGOZA SANTAMARIA, JORGE ZARAGOZA DOLZ","Carrer de Cardenal Tarancon, 3, 03330",21,2,36
A-304-F,ALICANTE,Daya Vieja,RAMON MOLINA AGULLO,"Carrer de Generalisimo, 57, 03159",21,2,36
A-155-F,ALICANTE,Dénia,ALBERTO J. MIQUEL BLASCO,"Carrer de PRESIDENTE ADOLFO SUAREZ, 10, 03177",13,3,3
A-158-F,ALICANTE,Dénia,NATALIA FERNANDEZ DE RETANA MATOSSI,"Carrer de Marques de Campo, 66, 03700",13,3,3
A-17-F,ALICANTE,Dénia,VIOLETA LLANO GRECH,"Avinguda de Valencia, 2, 03700",13,3,3
A-311-F,ALICANTE,Dénia,Mª DEL MAR SALA DE OYANGUREN,"Carrer de Cop, 3, 03700",13,3,3
A-337-F,ALICANTE,Dénia,ELENA DOMENECH DE ANTONIO,"Avinguda de MAR, 7, 03709",13,3,3
A-362-F,ALICANTE,Dénia,Mª DEL VALLE  SALVA  RUIZ,"Carrer de Patricio Ferrandiz, S/N, 03700",16,1,3
A-464-F,ALICANTE,Dénia,ENRIQUE FRANCISCO BARBER NOGUERA,"Avinguda de ALICANTE, 45, 03700",13,3,3
A-493-F,ALICANTE,Dénia,ENRIQUE ROMANY PUIG,"Carrer de Elche, 2, 03700",13,3,3
A-497-F,ALICANTE,Dénia,FERNANDO MIRALLES MAS,"Carretera de LAS MARINAS.ED.GOLDENPARK, , 03700",13,3,3
A-560-F,ALICANTE,Dénia,ROSA MARIA PRATS MAS,"Carrer de Marquesa Valero de Palma, 6, 03700",13,3,3
A-569-F,ALICANTE,Dénia,SALVADORA SIVERA SIGNES,"Carretera de Provincial del Barranco del Monyo a les Arenetes, 61, 03700",13,3,3
A-58-F,ALICANTE,Dénia,"JOSE BRINES BLASCO, RITA BRINES JUAN","Avinguda de Joan Fuster, 28, 03700",13,3,3
A-623-F,ALICANTE,Dénia,INES ROIG SANCHEZ,"PART.BOVETES.Carrer de ""BRISAS"", 4, 03700",13,3,3
A-699-F,ALICANTE,Dénia,"ISABEL ROSELLO FONT, ISABEL CARDONA ROSELLO","Carretera de Denia a Xabia, 20, 03700",13,3,3
A-70-F,ALICANTE,Dénia,JAVIER FERRERES TARRASO,"Plaça de Constitucio (la), 3, 03700",13,3,3
A-761-F,ALICANTE,Dénia,MARIA CATALA PEREZ,"Avinguda de DENIA, 16, 03749",13,4,3
A-96-F,ALICANTE,Dénia,ARACELI FERNANDEZ FERNANDEZ,"Carrer de Marques de Campo, 48, 03700",13,3,3
A-239-F,ALICANTE,Dolores,JOSE SOLER GARCISANCHEZ,"Carrer de Miguel Hernandez, 5, 03150",21,5,39
A-42-F,ALICANTE,Dolores,"SALAH ABDELJABBAR ISMAIL, WASILEH ABDELJABBAR ISMAIL MARTINEZ","Carrer de Alicante, 8, 03150",21,5,39
A-111-F,ALICANTE,Elx / Elche,JOSE PASCUAL MORANTE BAEZA,"Avinguda de NOVELDA, 48, 03010",24,4,33
A-112-F,ALICANTE,Elx / Elche,ALEJANDRA MACIA TORREGROSA,"Carrer de Major del Pla, 38, 03201",24,5,33
